id_ciudadano;id_usuario_asociado;fecha_alta;nombre;apellido;doc_nro;email;telefono;sexo;fecha_nacimiento;calle;calleAltura;contribuyente;enabled;habilitado;idCatastral;id_localidad;cuil;id_tipo_documento;id_sexo;id_nacionalidad;mails_chk;ren_chck;emp_chk;id_representacion;domicilio_manual;latitud;longitud;nivel_ciudadano;fecha_actualizacion;actualizado_por;codigo_postal
8703028;9506;15/4/2025;Gustavo Gerardo;Gonzalez Vergara;13888991;gustavo.gerardo.gonzalez.vergara899@example.com;1139475426;1;28/10/2004;San Martín 100;;;True;1;;25022;20138889913;1;;;True;True;;;0;;;;20/3/2026;seed@example.com;1602
8815914;9506;16/7/2025;Angeles Rosario;Martinez;35077527;angeles.rosario.martinez462@example.com;1103765124;0;16/5/1944;Alvear 6211;;;True;1;;;;1;;;True;True;;;0;;;;6/1/2026;seed@example.com;
9606807;9506;29/1/2026;Ricardo Eduardo;Frassoldati;41996737;ricardo.eduardo.frassoldati603@example.com;;0;29/4/1976;Las Heras 9369;;;True;1;;;20419967379;1;;;True;True;;;0;;;;29/1/2026;seed@example.com;1602
9650024;9506;13/2/2026;Maria Fernanda;Diaz;27314101;maria.fernanda.diaz866@example.com;1102724264;1;15/11/1940;Urquiza 7910;;;True;1;;25015;24273141010;1;2;;True;True;;;0;;;;24/2/2026;seed@example.com;1602
9592757;9506;21/1/2026;Carlos Roberto;Lema;38671657;carlos.roberto.lema52@example.com;;0;3/11/1993;Lavalle 1276;;;True;1;;25015;24386716574;1;;;True;True;;;0;;;;10/2/2026;seed@example.com;1602
9683410;9506;10/3/2026;José Pablo;Tomeo;21652143;jose.pablo.tomeo820@example.com;;0;15/12/1945;Independencia 6948;;;True;1;;14086;24216521433;1;;;True;True;;;0;;;;10/3/2026;seed@example.com;1602
9064712;9506;21/8/2025;Martin;Nicolini;16507187;martin.nicolini641@example.com;;1;4/10/1959;9 de Julio 3088;;;True;1;;;24165071875;1;2;;True;True;;;0;;;;14/1/2026;;1602
9205510;9506;15/10/2025;Pedro;Ferrari;12020094;pedro.ferrari574@example.com;1191210001;0;7/8/1946;Rivadavia 981;;;True;1;;;;1;;;True;True;;;0;;;;10/3/2026;seed@example.com;
9145775;9506;27/8/2025;Carolina;Luna;34287150;;1104036983;0;1/10/1989;Castelli 3841;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8844738;9506;7/8/2025;Fernando José;Lezcano;33538411;fernando.jose.lezcano77@example.com;1158198190;0;6/6/1993;Urquiza 5396;;;True;1;;;23335384111;1;1;;True;True;;;0;;;;7/8/2025;seed@example.com;1602
8671814;9506;12/3/2025;Marta Estela;Ruiz Diaz;18280332;;1127528220;0;24/6/2007;Las Heras 5464;;;True;1;;;;1;;;True;True;;;0;;;;;;
9467014;9506;22/12/2025;Myriam Gabriela;Mamani Borrego;13675788;myriam.gabriela.mamani.borrego704@example.com;1164456480;0;19/3/1980;San Martín 3652;;;True;1;;25015;;1;;;True;True;;;0;;;;13/1/2026;seed@example.com;
8717952;9506;30/4/2025;Liliana;Trejo;35730769;;1188218173;0;13/11/1970;Brown 1108;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9437472;9506;11/12/2025;Delia Beatriz;Palombo;10668750;delia.beatriz.palombo952@example.com;1146101329;0;30/5/1962;Calle Falsa 6977;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8702850;9506;15/4/2025;Diego Osvaldo;Martilotta;11877507;diego.osvaldo.martilotta91@example.com;1172530469;0;27/11/1985;Alvear 3016;;;True;1;;25015;;1;;;True;True;;;0;;;;30/4/2025;seed@example.com;
9469897;9506;26/12/2025;Hector;Siarez;28488184;hector.siarez676@example.com;1139448996;0;4/3/1977;Las Heras 766;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9469925;9506;26/12/2025;Ignacio Ramon;Fabrega;11360975;;1169277482;0;27/3/1965;Güemes 3243;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9469908;9506;26/12/2025;Carlos Alfredo;Perez Saravia;25107638;;1199143510;1;13/4/1975;Mitre 4864;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9469911;9506;26/12/2025;Carlos Alberto;Suarez Gutierrez;17323862;;1120815555;1;26/5/1942;Independencia 1414;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9469938;9506;26/12/2025;Brisa Micaela;Rubert;26653483;;1174115658;1;17/8/1973;Belgrano 2366;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9170226;9506;17/9/2025;Sergio Andres;Meller;46853797;sergio.andres.meller379@example.com;;1;1/11/1965;Brown 3690;;;True;1;;25015;23468537976;1;2;;True;True;;;0;;;;17/9/2025;seed@example.com;1602
9359868;9506;2/12/2025;Ana Maria;Zarza;21710408;ana.maria.zarza550@example.com;1127467835;0;4/2/2007;Urquiza 6817;;;True;1;;25829;;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;
9144024;9506;26/8/2025;Ana Maria;Gonzalez;43594817;ana.maria.gonzalez28@example.com;1196082300;0;29/7/1965;San Lorenzo 4497;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8845886;9506;8/8/2025;Santa Amalia;Saavedra;37223484;;1181484909;0;29/12/1991;Sarmiento 1420;;;True;1;;;;1;;;True;True;;;0;;;;;;
8800952;9506;3/7/2025;Adriana Edith;Godoy;35152690;adriana.edith.godoy682@example.com;;0;20/1/1966;Güemes 7127;;;True;1;;;27351526909;1;1;;True;True;;;0;;;;12/7/2025;;1603
9338088;9506;19/11/2025;Edgardo Marcelo;Paita;47929619;;1184844321;0;19/6/2003;Alvear 9838;;;True;1;;25829;;1;;;True;True;;;0;;;;18/12/2025;seed@example.com;
8821943;9506;21/7/2025;Ariel Hernan;Bacardi;26971497;ariel.hernan.bacardi262@example.com;;0;9/11/1936;Urquiza 3666;;;True;1;;;24269714979;1;1;;True;True;;;0;;;;;;1603
8845419;9506;8/8/2025;Mirta Graciela;Ybarra;41064359;mirta.graciela.ybarra466@example.com;1167406664;0;21/11/1989;Las Heras 4203;;;True;1;;25829;;1;;;True;True;;;0;;;;30/1/2026;seed@example.com;
9575104;9506;15/1/2026;Valentina;Lescano;14157845;valentina.lescano60@example.com;;;8/9/1946;Lavalle 7870;;;True;1;;;23141578453;1;;;True;True;;;0;;;;;;1603
9428022;9506;4/12/2025;Ruben Omar;Marinovich;30775552;;1192265812;0;23/4/1986;Calle Falsa 2549;;;True;1;;25014;;1;;;True;True;;;0;;;;27/2/2026;seed@example.com;
8817501;9506;17/7/2025;Maria;Delgrossi;38314601;;;0;18/4/1976;Castelli 4194;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9328248;9506;12/11/2025;Maria Eugenia;Pierri;37419878;maria.eugenia.pierri523@example.com;1109758662;0;30/10/1984;Brown 9938;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8842174;9506;6/8/2025;Patricia;Braune;16529588;patricia.braune541@example.com;;0;10/5/1946;Calle Falsa 1943;;;True;1;;25017;;1;;;True;True;;;0;;;;13/1/2026;seed@example.com;
8306510;9506;21/8/2024;Margarita;Barletta;12949191;margarita.barletta4@example.com;1168269021;0;12/1/1999;Las Heras 4640;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
9447088;9506;15/12/2025;Jorge Denis;Huaman Solano;26979788;jorge.denis.huaman.solano878@example.com;1130910594;0;30/10/1972;Mitre 5819;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9436361;9506;10/12/2025;Nadia Ayelen;Ortiz;41535748;;1193202886;0;11/6/1997;San Martín 9321;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8797716;9506;1/7/2025;Patricia;Colombo;32267877;patricia.colombo8@example.com;1176271265;1;2/8/2001;Las Heras 6035;;;True;1;;25014;;1;;;True;True;;;0;;;;19/1/2026;seed@example.com;
8370233;9506;13/11/2024;Cintia Marcela;Mayol;18848730;cintia.marcela.mayol920@example.com;1170509671;0;21/11/1972;Mitre 1260;;;True;1;;25014;;1;;;True;True;;;0;;;;13/3/2025;seed@example.com;
8386333;9506;3/12/2024;German Claudio;Vocke;32913122;;1158202542;0;5/6/1936;Rivadavia 279;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8841490;9506;5/8/2025;Aldo Raul;Rodriguez;10461688;aldo.raul.rodriguez306@example.com;1199957842;0;10/12/1957;Belgrano 5151;;;True;1;;;;1;;;True;True;;;0;;;;2/3/2026;seed@example.com;
8823763;9506;22/7/2025;Marta Irma;Escobar;40725898;;1123991689;0;27/8/1965;Castelli 6140;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9176491;9506;22/9/2025;Romina Paola;Villarejo;38830996;romina.paola.villarejo861@example.com;1137438725;0;6/4/1968;Güemes 3895;;;True;1;;14087;;1;;;True;True;;;0;;;;13/11/2025;seed@example.com;
9153236;9506;2/9/2025;Oscar Sergio;Ponce;29283117;;1166068777;0;27/12/1977;Sarmiento 2444;;;True;1;;14087;;1;;;True;True;;;0;;;;;;
9329703;9506;13/11/2025;Camila;Annovelli;37930028;camila.annovelli692@example.com;1181537602;0;25/7/1976;Calle Falsa 3980;;;True;1;;;;1;;;True;True;;;0;;;;9/3/2026;seed@example.com;
9196966;9506;7/10/2025;Ruben Omar;Alba;41649908;ruben.omar.alba91@example.com;1113074028;0;12/1/1965;Av. Siempre Viva 2885;;;True;1;;14087;;1;;;True;True;;;0;;;;16/10/2025;seed@example.com;
9706405;9506;25/3/2026;Oscar Armando;Ianniello;22965323;oscar.armando.ianniello879@example.com;;0;10/2/1955;Güemes 3692;;;True;1;;;27229653235;1;1;;True;True;;;0;;;;;;1623
9620951;9506;5/2/2026;Raul Enrique;Zapata;32159221;raul.enrique.zapata712@example.com;1146566973;0;18/12/1987;San Martín 4943;;;True;1;;14087;24321592211;1;;;True;True;;;0;;;;6/3/2026;seed@example.com;1636
9177965;9506;23/9/2025;Matilde;Block;28393333;matilde.block507@example.com;1135541424;0;19/6/1948;San Lorenzo 7849;;;True;1;;14087;;1;;;True;True;;;0;;;;12/3/2026;seed@example.com;
9653816;9506;19/2/2026;Eduardo;Forti;25254715;eduardo.forti833@example.com;1170025236;1;2/10/1945;Brown 1434;;;True;1;;14087;27252547159;1;;;True;True;;;0;;;;19/2/2026;seed@example.com;1170
9661461;9506;24/2/2026;Rios;Masi;45217769;rios.masi775@example.com;1106304318;0;21/9/2005;Moreno 6289;;;True;1;;25829;23452177691;1;;;True;True;;;0;;;;24/2/2026;seed@example.com;3138
9163122;9506;10/9/2025;Romina Florencia;Lopez;12155529;;1148785603;0;21/6/1995;9 de Julio 8871;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
8843979;9506;7/8/2025;Victoria;Snider;41081931;victoria.snider148@example.com;1149465357;0;11/6/1978;Alvear 7276;;;True;1;;;;1;;;True;True;;;0;;;;;;
8790193;9506;23/6/2025;Michelle Aimée;Seijo;37265582;michelle.aimee.seijo733@example.com;1133497431;0;29/9/1960;Mitre 6215;;;True;1;;25019;;1;;;True;True;;;0;;;;18/9/2025;seed@example.com;
8801085;9506;3/7/2025;Ernesto;Aprikian;49431133;ernesto.aprikian31@example.com;;0;15/3/1952;Lavalle 224;;;True;1;;;27494311336;1;1;;True;True;;;0;;;;;;
8832641;9506;29/7/2025;Estela Carmen;Nieto;46764473;estela.carmen.nieto976@example.com;1166501943;0;28/9/1985;Mitre 3529;;;True;1;;25015;;1;;;True;True;;;0;;;;13/1/2026;seed@example.com;
9661505;9506;24/2/2026;Matias Nicolas;Giocoli;11909577;matias.nicolas.giocoli120@example.com;1120918003;;24/10/2002;Belgrano 6703;;;True;1;;25015;24119095777;1;;;True;True;;;0;;;;20/3/2026;seed@example.com;1602
9649752;9506;13/2/2026;Nancy Arminda;Marmurek;39250509;nancy.arminda.marmurek394@example.com;1190204678;1;27/12/1992;Pueyrredón 8659;;;True;1;;25014;23392505099;1;2;;True;True;;;0;;;;13/2/2026;seed@example.com;1638
8396011;9506;16/12/2024;Nadia Alejandra;Gonzalez;22167862;nadia.alejandra.gonzalez272@example.com;1122697407;1;6/9/1941;Castelli 9336;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9667120;9506;27/2/2026;Sofia;Mendez;27820447;sofia.mendez556@example.com;1143566335;0;9/10/1971;Independencia 4861;;;True;1;;25015;23278204476;1;;;True;True;;;0;;;;27/2/2026;seed@example.com;1602
8384884;9506;2/12/2024;Diego Luis;Bianciotti;10200605;;1177089446;0;22/9/1990;9 de Julio 8396;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9563583;9506;8/1/2026;Ana;Ferrero;26053696;ana.ferrero639@example.com;1110351939;0;29/3/2002;Alvear 3190;;;True;1;;25015;23260536961;1;;;True;True;;;0;;;;8/1/2026;seed@example.com;1602
8821508;9506;21/7/2025;Silvana Teresa;Sampedro;12118115;silvana.teresa.sampedro130@example.com;1112744143;0;10/4/1955;Lavalle 5430;;;True;1;;25015;;1;;;True;True;;;0;;;;25/8/2025;seed@example.com;
8802379;9506;4/7/2025;Alan Sebastian;Mendez;30109155;;;0;27/10/1961;25 de Mayo 331;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
9344920;9506;25/11/2025;Maria Esther;Martinez Cetin;30950877;maria.esther.martinez.cetin265@example.com;1103327768;0;27/1/1945;Independencia 4870;;;True;1;;25017;27309508772;1;;;True;True;;;0;;;;18/2/2026;seed@example.com;1605
8705680;9506;21/4/2025;Eustaquio;Luna;37160644;eustaquio.luna435@example.com;;0;15/12/1944;Pueyrredón 4815;;;True;1;;25017;23371606441;1;;;True;True;;;0;;;;9/1/2026;seed@example.com;16058
9315034;9506;4/11/2025;Camila;Ionfrida;42676018;camila.ionfrida64@example.com;1129629111;0;1/1/1989;Alvear 7319;;;True;1;;25017;;1;;;True;True;;;0;;;;;;
8852723;9506;14/8/2025;Maria De Los Angeles;Gomez;11064980;;1116779994;0;27/7/2003;Belgrano 2273;;;True;1;;25015;;1;;;True;True;;;0;;;;10/3/2026;seed@example.com;
9670345;9506;2/3/2026;Margarita Claudia;Vera;12625020;margarita.claudia.vera22@example.com;1150318996;0;24/8/1998;Castelli 528;;;True;1;;25829;27126250206;1;;;True;True;;;0;;;;2/3/2026;seed@example.com;1704
9676539;9506;5/3/2026;Pedro Osvaldo;Norambuena;45927277;pedro.osvaldo.norambuena608@example.com;1100863711;0;21/3/1996;Mitre 9261;;;True;1;;25829;24459272776;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;1000
9301327;9506;28/10/2025;Ana Maria;Rapatto;49023950;;1167216381;0;17/6/1937;Castelli 8325;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9566941;9506;12/1/2026;Ester Genoveva;Erramuspe;39456617;ester.genoveva.erramuspe154@example.com;1108324495;1;29/6/1957;Lavalle 5498;;;True;1;;25829;23394566174;1;;;True;True;;;0;;;;12/1/2026;seed@example.com;1000
9563841;9506;8/1/2026;Maria Cecilia;Delgado;11196232;maria.cecilia.delgado150@example.com;1120336992;0;4/6/1974;Pueyrredón 9907;;;True;1;;25829;27111962327;1;;;True;True;;;0;;;;13/3/2026;seed@example.com;1602
9436414;9506;10/12/2025;Mirta Gladys;Fernandez;36274838;mirta.gladys.fernandez286@example.com;1183118661;1;22/11/1998;9 de Julio 8653;;;True;1;;25829;27362748383;1;2;;True;True;;;0;;;;10/12/2025;seed@example.com;1630
9296675;9506;23/10/2025;Tania;Petrosino;39280621;tania.petrosino755@example.com;;1;7/6/1940;9 de Julio 686;;;True;1;;;20392806211;1;2;;True;True;;;0;;;;;;1602
8805477;9506;8/7/2025;Claudina Belen;Rodriguez;45515312;claudina.belen.rodriguez331@example.com;;1;17/6/1942;Las Heras 9526;;;True;1;;;24455153128;1;2;;True;True;;;0;;;;;;1653
8295617;9506;7/8/2024;Dante Javier;Marincovich;29542791;dante.javier.marincovich70@example.com;1158609622;0;14/7/1951;Lavalle 9677;;;True;1;;25022;;1;;;True;True;;;0;;;;10/2/2026;seed@example.com;
8839579;9506;4/8/2025;Margarita;Coria;17414501;;1196569464;0;17/2/1949;Urquiza 5345;;;True;1;;25022;;1;;;True;True;;;0;;;;4/8/2025;seed@example.com;
8825624;9506;23/7/2025;Ines;Laime;37231389;ines.laime126@example.com;1168883502;0;22/10/1941;San Lorenzo 7805;;;True;1;;14087;;1;;;True;True;;;0;;;;6/1/2026;seed@example.com;
8809486;9506;11/7/2025;Dilan;Rios;49261185;dilan.rios247@example.com;1193781370;1;4/11/1938;Lavalle 2398;;;True;1;;25017;;1;;;True;True;;;0;;;;25/7/2025;seed@example.com;
7810701;9506;18/7/2024;Daiana Sol;Vilar;14543157;daiana.sol.vilar555@example.com;1187545036;0;30/11/1977;9 de Julio 4353;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
7801573;9506;3/7/2024;Norma Alicia;Gurnik;15249883;norma.alicia.gurnik138@example.com;1189376509;0;18/8/1944;9 de Julio 9175;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
9346567;9506;26/11/2025;Patricia;Muzzio;49260176;;1174407803;0;15/1/1938;San Martín 3837;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9160261;9506;9/9/2025;Marcelo Gabriel;Holovate;12382398;marcelo.gabriel.holovate906@example.com;;1;14/10/1969;Pueyrredón 2452;;;True;1;;;24123823983;1;2;;True;True;;;0;;;;9/9/2025;seed@example.com;1602
9207928;9506;17/10/2025;Sonia Silvana;Fernandez;36236667;sonia.silvana.fernandez252@example.com;1186369205;1;5/2/1937;Urquiza 4025;;;True;1;;25829;;1;;;True;True;;;0;;;;27/3/2026;seed@example.com;
8791049;9506;24/6/2025;Marcelo;Oyarzabal;33058555;;1192997766;0;21/9/1961;Pueyrredón 2808;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
8727499;9506;13/5/2025;Alberto Horacio;Coppola;10222193;;1112395139;0;19/7/1939;Av. Siempre Viva 1141;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
8824890;9506;23/7/2025;Fernando;Allo;39176088;fernando.allo356@example.com;1199764432;0;21/7/2007;Castelli 1215;;;True;1;;;;1;;;True;True;;;0;;;;;;
8729231;9506;14/5/2025;Lida Noemi;Garcia;35215759;;1127206526;1;14/11/1998;Mitre 9503;;;True;1;;25022;;1;;;True;True;;;0;;;;6/11/2025;seed@example.com;
8288793;9506;30/7/2024;Giovanna Carla;Mena;46370556;giovanna.carla.mena198@example.com;1157426004;0;26/3/1963;Pueyrredón 1948;;;True;1;;;;1;;;True;True;;;0;;;;9/5/2025;seed@example.com;
9157805;9506;5/9/2025;Roberto;Chindamo;33932803;roberto.chindamo567@example.com;1109626337;0;28/7/1986;Brown 7957;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
8833786;9506;30/7/2025;Maria Cristina;Martinez;34366285;maria.cristina.martinez835@example.com;1162262075;0;7/12/1970;Independencia 3422;;;True;1;;25022;;1;;;True;True;;;0;;;;14/1/2026;seed@example.com;
9296716;9506;23/10/2025;Norma;Ledesma;15019993;norma.ledesma68@example.com;1138239554;0;28/2/1945;Rivadavia 6443;;;True;1;;25019;;1;;;True;True;;;0;;;;31/10/2025;seed@example.com;
8840222;9506;5/8/2025;Mirtha Lorena;Folco;45272059;mirtha.lorena.folco320@example.com;;0;19/6/2000;San Martín 5471;;;True;1;;;20452720592;1;1;;True;True;;;0;;;;24/3/2026;;1653
9170934;9506;17/9/2025;Olga Elisabeth;Mastronardi;20732856;olga.elisabeth.mastronardi83@example.com;1187571606;0;29/4/2007;Urquiza 4034;;;True;1;;;;1;;;True;True;;;0;;;;18/11/2025;seed@example.com;
9697021;9506;18/3/2026;Gabriel;Abella;24249264;gabriel.abella18@example.com;1106055243;0;14/11/2007;Pueyrredón 737;;;True;1;;25829;27242492643;1;;;True;True;;;0;;;;18/3/2026;seed@example.com;0
8848098;9506;11/8/2025;Jonathan Manuel;Sirito;25764377;;1159577801;1;11/10/1977;Urquiza 5976;;;True;1;;25829;;1;;;True;True;;;0;;;;18/2/2026;seed@example.com;
9211806;9506;21/10/2025;Alonso;Benitez Medina;25245929;alonso.benitez.medina377@example.com;1158473937;0;9/5/1938;Independencia 1785;;;True;1;;;;1;;;True;True;;;0;;;;;;
9148966;9506;29/8/2025;Luciano;Romano;46916115;;1104224455;0;22/9/2005;Lavalle 2170;;;True;1;;;;1;;;True;True;;;0;;;;;;
8713055;9506;25/4/2025;Nora Mabel;Escandell;32649684;;;0;8/12/1959;Lavalle 6412;;;True;1;;25829;;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;
8668013;9506;7/3/2025;Analia Irma;Cangiani;49218516;analia.irma.cangiani198@example.com;1131760661;1;24/5/1982;Av. Siempre Viva 9819;;;True;1;;25021;;1;;;True;True;;;0;;;;13/3/2025;seed@example.com;
8856628;9506;19/8/2025;Jose Angel;Godoy;27075768;;1195844236;1;16/6/1965;Mitre 6235;;;True;1;;25021;;1;;;True;True;;;0;;;;15/12/2025;seed@example.com;
8695028;9506;7/4/2025;Mariano;Genta;29485236;;1168386602;0;3/9/1959;9 de Julio 1264;;;True;1;;25021;;1;;;True;True;;;0;;;;12/1/2026;seed@example.com;
9163115;9506;10/9/2025;Keila Camila;Trejo;16115840;keila.camila.trejo755@example.com;;0;30/11/1967;Sarmiento 2523;;;True;1;;;23161158406;1;1;;True;True;;;0;;;;;;1605
9155884;9506;4/9/2025;Eva;Sfforza;31159278;eva.sfforza241@example.com;1128330804;1;19/5/1937;Sarmiento 3598;;;True;1;;25021;27311592781;1;2;;True;True;;;0;;;;19/3/2026;seed@example.com;1605
8847617;9506;11/8/2025;Graciela Lucrecia;Calviño;33339574;graciela.lucrecia.calvino827@example.com;1184373545;0;27/5/1943;Alvear 1867;;;True;1;;;;1;;;True;True;;;0;;;;;;
8388272;9506;5/12/2024;Carolina;Diaz Ramos;18311176;carolina.diaz.ramos144@example.com;1127734093;0;25/9/2000;San Lorenzo 7790;;;True;1;;25022;;1;;;True;True;;;0;;;;9/12/2025;seed@example.com;
8772874;9506;5/6/2025;Cristian Hernando;Meneses;13631876;cristian.hernando.meneses968@example.com;1128360401;0;21/10/2002;25 de Mayo 2982;;;True;1;;25022;;1;;;True;True;;;0;;;;13/6/2025;seed@example.com;
8824288;9506;23/7/2025;Fernando Dario;Balza Y Pastor;20189477;fernando.dario.balza.y.pastor79@example.com;1113937459;0;6/2/1939;Castelli 9697;;;True;1;;;;1;;;True;True;;;0;;;;25/7/2025;seed@example.com;
9682045;9506;10/3/2026;Amanda Del Valle;Zamudio Silva;48412920;amanda.del.valle.zamudio.silva520@example.com;1164702194;0;19/7/1955;Güemes 9438;;;True;1;;25014;23484129200;1;1;;True;True;;;0;;;;10/3/2026;seed@example.com;1638
8678629;9506;19/3/2025;Analia Andrea;Deramo;24693076;analia.andrea.deramo616@example.com;1187587942;0;24/9/1982;San Martín 3184;;;True;1;;14086;;1;;;True;True;;;0;;;;;;
8846425;9506;8/8/2025;Romulo Regio;Ferré;15533677;;;0;28/2/1950;Av. Siempre Viva 8458;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
8820884;9506;21/7/2025;Dora;Pereida;47707766;;1115868905;0;10/4/1960;Brown 2053;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9201713;9506;13/10/2025;Micaela;Camoal;25852515;micaela.camoal945@example.com;1186476287;0;29/6/1952;Castelli 7008;;;True;1;;25829;;1;;;True;True;;;0;;;;1/12/2025;seed@example.com;
8800618;9506;2/7/2025;Axel;Ibarra;46395958;axel.ibarra518@example.com;;0;2/12/1968;Brown 237;;;True;1;;;23463959585;1;1;;True;True;;;0;;;;;;1636
9688104;9506;12/3/2026;Susana Beatriz;López;46423367;susana.beatriz.lopez675@example.com;;1;17/4/1981;Güemes 7237;;;True;1;;;27464233677;1;2;;True;True;;;0;;;;;;1636
8348940;9506;16/10/2024;Marta Susana;Galmarini;12429391;marta.susana.galmarini570@example.com;1166429095;1;1/6/1952;Güemes 943;;;True;1;;14086;27124293916;1;;;True;True;;;0;;;;3/7/2025;seed@example.com;1636
8664398;9506;5/3/2025;Ailín;Pereyra;28755234;ailin.pereyra268@example.com;1136692059;0;10/4/1995;Rivadavia 3370;;;True;1;;14086;24287552346;1;;;True;True;;;0;;;;6/3/2026;seed@example.com;
9463345;9506;18/12/2025;Magdalena;Basmadjian;33110819;magdalena.basmadjian527@example.com;;1;14/5/1998;Las Heras 562;;;True;1;;14086;27331108194;1;2;;True;True;;;0;;;;22/12/2025;seed@example.com;1636
9166721;9506;15/9/2025;Susana;Martín;49176093;susana.martin30@example.com;1119493070;2;20/11/1979;Güemes 762;;;True;1;;14086;;1;;;True;True;;;0;;;;;;
8818632;9506;18/7/2025;Maria Josefa;Almaraz;35007591;maria.josefa.almaraz816@example.com;;1;25/2/1986;Mitre 4419;;;True;1;;;24350075912;1;2;;True;True;;;0;;;;9/2/2026;;1636
8776316;9506;9/6/2025;Silvia Rosana;Kazah;49114057;silvia.rosana.kazah309@example.com;1162228214;0;21/2/1988;Pueyrredón 8961;;;True;1;;14086;20491140571;1;1;;True;True;;;0;;;;12/1/2026;seed@example.com;1636
9146583;9506;27/8/2025;Liliana Cristina;Garcia Almiron;46915604;liliana.cristina.garcia.almiron195@example.com;;0;18/7/1966;Urquiza 1865;;;True;1;;;23469156046;1;1;;True;True;;;0;;;;;;1636
8804084;9506;7/7/2025;Patricia Erika;Vizgarra;36282765;patricia.erika.vizgarra385@example.com;1155912420;0;1/12/1960;Castelli 1847;;;True;1;;14086;;1;;;True;True;;;0;;;;;;
9612443;9506;2/2/2026;Andrea;Fernandez;13628172;andrea.fernandez552@example.com;;0;13/4/1961;Las Heras 5676;;;True;1;;14086;23136281724;1;1;;True;True;;;0;;;;13/2/2026;seed@example.com;1636
8672297;9506;12/3/2025;Daniel Martín;Roubio;31767656;daniel.martin.roubio466@example.com;1176059375;1;14/10/1973;Sarmiento 2923;;;True;1;;14086;;1;;;True;True;;;0;;;;18/3/2025;seed@example.com;
